step,time
6151.0,4.225
6161.0,4.375
6171.0,4.005
6181.0,4.126
6191.0,4.173
6201.0,4.125
6211.0,4.631
6221.0,4.33
6231.0,4.465
6241.0,4.335
6251.0,4.041
6261.0,4.175
6271.0,4.048
6281.0,3.998
6291.0,4.226
6301.0,4.251
6311.0,3.963
6321.0,4.659
6331.0,4.402
6341.0,4.179
6351.0,4.237
6361.0,3.974
6371.0,4.061
6381.0,4.217
6391.0,4.079
6401.0,4.318
6411.0,4.118
6421.0,4.305
6431.0,4.121
6441.0,4.283
6451.0,4.243
6461.0,4.076
6471.0,4.142
6481.0,4.234
6491.0,4.172
6501.0,4.081
6511.0,4.308
6521.0,4.025
6531.0,4.164
6541.0,4.134
6551.0,4.22
6561.0,4.471
6571.0,4.094
6581.0,4.34
6591.0,4.229
6601.0,4.533
6611.0,4.75
6621.0,4.295
6631.0,4.259
6641.0,4.242
6651.0,4.008
6661.0,4.366
6671.0,4.336
6681.0,4.222
6691.0,4.175
6701.0,4.179
6711.0,4.256
6721.0,4.078
6731.0,4.197
6741.0,4.157
6751.0,4.221
6761.0,4.131
6771.0,4.189
6781.0,4.315
6791.0,4.637
6801.0,4.147
6811.0,3.996
6821.0,4.299
6831.0,4.029
6841.0,4.072
6851.0,3.975
6861.0,4.069
6871.0,4.201
6881.0,4.194
6891.0,3.993
6901.0,4.464
6911.0,4.209
6921.0,4.023
6931.0,4.272
6941.0,4.154
6951.0,3.958
6961.0,4.673
6971.0,4.337
6981.0,4.595
6991.0,3.996
7001.0,4.191
7011.0,4.346
7021.0,4.467
7031.0,4.169
7041.0,4.273
7051.0,4.18
7061.0,4.227
7071.0,4.314
7081.0,4.044
7091.0,4.348
7101.0,3.969
7111.0,4.122
7121.0,4.237
7131.0,4.185
7141.0,4.211
7151.0,4.286
7161.0,4.377
7171.0,4.272
7181.0,4.687
7191.0,4.296
7201.0,4.016
7211.0,4.098
7221.0,4.253
7231.0,3.932
7241.0,4.236
7251.0,4.139
7261.0,4.259
7271.0,4.05
7281.0,4.32
7291.0,4.163
7301.0,4.068
7311.0,4.119
7321.0,4.186
7331.0,4.428
7341.0,4.316
7351.0,3.945
7361.0,4.182
7371.0,4.228
7381.0,4.331
7391.0,4.105
7401.0,4.29
7411.0,4.171
7421.0,4.479
7431.0,4.337
7441.0,4.108
7451.0,3.994
7461.0,4.255
7471.0,3.964
7481.0,4.136
7491.0,4.425
7501.0,4.221
7511.0,3.957
7521.0,3.945
7531.0,4.17
7541.0,4.402
7551.0,4.255
7561.0,4.18
7571.0,4.103
7581.0,4.085
7591.0,3.873
7601.0,4.048
7611.0,4.271
7621.0,4.252
7631.0,4.176
7641.0,4.115
7651.0,4.153
7661.0,3.865
7671.0,4.173
7681.0,3.984
7691.0,4.289
7701.0,4.129
7711.0,4.297
7721.0,4.16
7731.0,4.495
7741.0,3.858
7751.0,4.285
7761.0,4.107
7771.0,4.112
7781.0,4.187
7791.0,4.207
7801.0,4.067
7811.0,4.219
7821.0,3.839
7831.0,3.871
7841.0,4.207
7851.0,4.062
7861.0,4.116
7871.0,4.016
7881.0,4.035
7891.0,4.13
7901.0,3.897
7911.0,4.198
7921.0,4.237
7931.0,4.028
7941.0,4.198
7951.0,4.165
7961.0,4.418
7971.0,4.129
7981.0,4.036
7991.0,4.292
8001.0,4.179
8011.0,4.049
8021.0,4.357
8031.0,4.138
8041.0,3.915
8051.0,4.214
8061.0,3.986
8071.0,4.145
8081.0,4.392
8091.0,3.975
8101.0,4.314
8111.0,4.304
8121.0,4.057
8131.0,3.893
8141.0,4.124
8151.0,4.268
8161.0,4.101
8171.0,4.048
8181.0,4.211
8191.0,4.201
8201.0,4.09
8211.0,4.039
8221.0,4.466
8231.0,4.11
8241.0,4.197
8251.0,4.083
8261.0,4.222
8271.0,3.865
8281.0,3.892
8291.0,4.143
8301.0,4.275
8311.0,4.367
8321.0,4.214
8331.0,4.245
8341.0,4.347
8351.0,3.925
8361.0,3.834
8371.0,4.334
8381.0,4.179
8391.0,3.999
8401.0,4.053
8411.0,4.351
8421.0,4.034
8431.0,4.256
8441.0,4.119
8451.0,4.114
8461.0,4.234
8471.0,4.159
8481.0,4.251
8491.0,4.07
8501.0,3.93
8511.0,4.172
8521.0,4.121
8531.0,4.119
8541.0,3.951
8551.0,4.348
8561.0,4.08
8571.0,3.962
8581.0,4.118
8591.0,3.924
8601.0,4.225
8611.0,4.188
8621.0,4.642
8631.0,4.185
8641.0,3.986
8651.0,4.125
8661.0,4.233
8671.0,4.0
8681.0,4.215
8691.0,3.983
8701.0,4.273
8711.0,4.144
8721.0,4.147
8731.0,4.053
8741.0,3.831
8751.0,4.296
8761.0,4.212
8771.0,3.936
8781.0,4.272
8791.0,4.206
8801.0,4.313
8811.0,3.951
8821.0,3.837
8831.0,4.23
8841.0,4.07
8851.0,4.267
8861.0,4.262
8871.0,4.201
8881.0,4.025
8891.0,3.909
8901.0,4.417
8911.0,4.279
8921.0,4.154
8931.0,4.075
8941.0,4.211
8951.0,4.214
8961.0,4.103
8971.0,3.884
8981.0,4.21
8991.0,4.076
9001.0,3.907
9011.0,4.248
9021.0,4.37
9031.0,4.146
9041.0,3.945
9051.0,4.385
9061.0,4.073
9071.0,4.15
9081.0,4.066
9091.0,4.196
9101.0,4.204
9111.0,4.306
9121.0,4.109
9131.0,4.347
9141.0,4.3
9151.0,4.024
9161.0,4.196
9171.0,4.029
9181.0,4.005
9191.0,4.135
9201.0,4.233
9211.0,4.168
9221.0,4.419
9231.0,4.255
9241.0,4.084
9251.0,4.457
9261.0,3.976
9271.0,4.217
9281.0,4.103
9291.0,4.106
9301.0,4.136
9311.0,4.315
9321.0,4.029
9331.0,4.047
9341.0,4.201
9351.0,4.098
9361.0,4.205
9371.0,4.046
9381.0,4.2
9391.0,4.166
9401.0,4.053
9411.0,4.158
9421.0,4.087
9431.0,4.281
9441.0,4.44
9451.0,4.145
9461.0,4.038
9471.0,4.24
9481.0,4.392
9491.0,4.245
9501.0,4.045
9511.0,4.364
9521.0,4.164
9531.0,4.291
9541.0,4.161
9551.0,4.145
9561.0,4.094
9571.0,4.293
9581.0,4.205
9591.0,4.168
9601.0,4.434
9611.0,4.283
9621.0,4.047
9631.0,4.296
9641.0,4.444
9651.0,4.233
9661.0,4.121
9671.0,4.169
9681.0,4.101
9691.0,4.155
9701.0,4.158
9711.0,3.848
9721.0,4.515
9731.0,5.06
9741.0,4.672
9751.0,4.131
9761.0,4.155
9771.0,4.172
9781.0,4.188
9791.0,4.328
9801.0,4.235
9811.0,4.289
9821.0,4.281
9831.0,4.54
9841.0,4.119
9851.0,4.206
9861.0,4.182
9871.0,3.984
9881.0,4.132
9891.0,4.318
9901.0,4.21
9911.0,4.266
9921.0,3.928
9931.0,4.207
9941.0,4.092
9951.0,4.382
9961.0,4.228
9971.0,4.254
9981.0,4.068
9991.0,4.093
