step,time
1541.0,3.419
1551.0,3.647
1561.0,3.447
1571.0,3.504
1581.0,3.476
1591.0,3.687
1601.0,3.695
1611.0,3.326
1621.0,3.67
1631.0,3.492
1641.0,3.614
1651.0,3.459
1661.0,3.667
1671.0,3.416
1681.0,3.361
1691.0,3.559
1701.0,3.281
1711.0,3.923
1721.0,3.425
1731.0,3.503
1741.0,3.29
1751.0,3.451
1761.0,3.318
1771.0,3.573
1781.0,3.537
1791.0,3.55
1801.0,3.239
1811.0,3.357
1821.0,3.427
1831.0,3.569
1841.0,3.627
1851.0,3.502
1861.0,3.444
1871.0,3.379
1881.0,3.574
1891.0,3.418
1901.0,3.394
1911.0,3.461
1921.0,3.444
1931.0,3.626
1941.0,3.474
1951.0,3.478
1961.0,3.488
1971.0,3.539
1981.0,3.539
1991.0,3.564
2001.0,3.499
2011.0,3.519
2021.0,3.388
2031.0,3.367
2041.0,3.453
2051.0,3.387
2061.0,3.655
2071.0,3.776
2081.0,3.637
2091.0,3.439
2101.0,3.548
2111.0,3.585
2121.0,3.497
2131.0,3.493
2141.0,3.329
2151.0,3.402
2161.0,3.512
2171.0,3.356
2181.0,3.518
2191.0,3.428
2201.0,3.453
2211.0,3.443
2221.0,3.534
2231.0,3.488
2241.0,3.479
2251.0,3.332
2261.0,3.558
2271.0,3.379
2281.0,3.433
2291.0,3.266
2301.0,3.363
2311.0,3.513
2321.0,3.362
2331.0,3.756
2341.0,3.571
2351.0,3.394
2361.0,3.402
2371.0,3.467
2381.0,3.451
2391.0,3.278
2401.0,3.288
2411.0,3.394
2421.0,3.481
2431.0,3.468
2441.0,3.374
2451.0,3.56
2461.0,3.366
2471.0,3.404
2481.0,3.703
2491.0,3.455
2501.0,3.653
2511.0,3.42
2521.0,3.471
2531.0,3.337
2541.0,3.503
2551.0,3.399
2561.0,3.503
2571.0,3.4
2581.0,3.616
2591.0,3.393
2601.0,3.462
2611.0,3.373
2621.0,3.431
2631.0,3.509
2641.0,3.524
2651.0,3.486
2661.0,3.473
2671.0,3.441
2681.0,3.486
2691.0,3.376
2701.0,3.303
2711.0,3.45
2721.0,3.374
2731.0,3.417
2741.0,3.301
2751.0,3.433
2761.0,3.601
2771.0,3.227
2781.0,3.493
2791.0,3.391
2801.0,3.411
2811.0,3.562
2821.0,3.423
2831.0,3.463
2841.0,3.496
2851.0,3.427
2861.0,3.442
2871.0,3.342
2881.0,3.354
2891.0,3.508
2901.0,3.425
2911.0,3.657
2921.0,3.447
2931.0,3.724
2941.0,3.487
2951.0,3.431
2961.0,3.513
2971.0,3.527
2981.0,3.497
2991.0,3.452
3001.0,3.299
3011.0,3.505
3021.0,3.549
3031.0,3.534
3041.0,3.717
3051.0,3.718
3061.0,3.506
3071.0,3.457
3081.0,3.501
3091.0,3.353
3101.0,3.317
3111.0,3.444
3121.0,3.478
3131.0,3.384
3141.0,3.456
3151.0,3.426
3161.0,3.449
3171.0,3.545
3181.0,3.44
3191.0,3.426
3201.0,3.532
3211.0,3.533
3221.0,3.64
3231.0,3.611
3241.0,3.505
3251.0,3.579
3261.0,3.433
3271.0,3.61
3281.0,3.752
3291.0,3.306
3301.0,3.724
3311.0,3.581
3321.0,3.428
3331.0,3.323
3341.0,3.697
3351.0,3.654
3361.0,3.556
3371.0,3.356
3381.0,3.427
3391.0,3.424
3401.0,3.484
3411.0,3.634
3421.0,3.371
3431.0,3.367
3441.0,3.876
3451.0,3.641
3461.0,3.541
3471.0,3.299
3481.0,3.567
3491.0,3.535
3501.0,3.389
3511.0,3.704
3521.0,3.5
3531.0,3.568
3541.0,3.419
3551.0,3.576
3561.0,3.439
3571.0,3.43
3581.0,3.522
3591.0,3.469
3601.0,3.555
3611.0,3.397
3621.0,3.334
3631.0,3.429
3641.0,3.518
3651.0,3.539
3661.0,3.494
3671.0,3.393
3681.0,3.422
3691.0,3.498
3701.0,3.35
3711.0,3.498
3721.0,3.525
3731.0,3.435
3741.0,3.288
3751.0,3.796
3761.0,3.47
3771.0,3.392
3781.0,3.415
3791.0,3.528
3801.0,3.399
3811.0,3.55
3821.0,3.615
3831.0,3.417
3841.0,3.249
3851.0,3.259
3861.0,3.424
3871.0,3.366
3881.0,3.476
3891.0,3.551
3901.0,3.528
3911.0,3.461
3921.0,3.578
3931.0,3.348
3941.0,3.475
3951.0,3.447
3961.0,3.359
3971.0,3.391
3981.0,3.76
3991.0,3.415
4001.0,3.387
4011.0,3.658
4021.0,3.279
4031.0,3.509
4041.0,3.4
4051.0,3.206
4061.0,3.44
4071.0,3.337
4081.0,3.456
4091.0,3.446
4101.0,3.558
4111.0,3.429
4121.0,3.381
4131.0,3.594
4141.0,3.462
4151.0,3.198
4161.0,3.569
4171.0,3.534
4181.0,3.3
4191.0,3.385
4201.0,3.243
4211.0,3.564
4221.0,3.757
4231.0,3.56
4241.0,3.453
4251.0,3.514
4261.0,3.383
4271.0,3.498
4281.0,3.434
4291.0,3.498
4301.0,3.221
4311.0,3.512
4321.0,3.348
4331.0,3.51
4341.0,3.318
4351.0,3.581
4361.0,3.347
4371.0,3.491
4381.0,3.49
4391.0,3.529
4401.0,3.321
4411.0,3.471
4421.0,3.476
4431.0,3.433
4441.0,3.414
4451.0,3.697
4461.0,3.387
4471.0,3.498
4481.0,3.63
4491.0,3.385
4501.0,3.539
4511.0,3.454
4521.0,3.36
4531.0,3.342
4541.0,3.456
4551.0,3.454
4561.0,3.461
4571.0,3.375
4581.0,3.459
4591.0,3.58
4601.0,3.369
4611.0,3.616
4621.0,3.466
4631.0,3.489
4641.0,3.405
4651.0,3.451
4661.0,3.355
4671.0,3.549
4681.0,3.653
4691.0,3.377
4701.0,3.498
4711.0,3.432
4721.0,3.45
4731.0,3.515
4741.0,3.431
4751.0,3.393
4761.0,3.627
4771.0,3.434
4781.0,3.403
4791.0,3.662
4801.0,3.63
4811.0,3.651
4821.0,3.387
4831.0,3.507
4841.0,3.486
4851.0,3.373
4861.0,3.509
4871.0,3.348
4881.0,3.406
4891.0,3.595
4901.0,3.403
4911.0,3.511
4921.0,3.849
4931.0,3.567
4941.0,3.493
4951.0,3.372
4961.0,3.463
4971.0,3.531
4981.0,3.25
4991.0,3.351
5001.0,3.598
5011.0,3.526
5021.0,3.466
5031.0,3.403
5041.0,3.45
5051.0,3.524
5061.0,3.434
5071.0,3.43
5081.0,3.464
5091.0,3.466
5101.0,3.419
5111.0,3.423
5121.0,3.34
5131.0,3.331
5141.0,3.587
5151.0,3.515
5161.0,3.59
5171.0,3.896
5181.0,3.283
5191.0,3.45
5201.0,3.381
5211.0,3.563
5221.0,3.519
5231.0,3.481
5241.0,3.556
5251.0,3.524
5261.0,3.306
5271.0,3.398
5281.0,3.615
5291.0,3.321
5301.0,3.498
5311.0,3.267
5321.0,3.529
5331.0,3.381
5341.0,3.347
5351.0,3.498
5361.0,3.417
5371.0,3.533
5381.0,3.341
5391.0,3.652
5401.0,3.425
5411.0,3.504
5421.0,3.454
5431.0,3.406
5441.0,3.487
5451.0,3.612
5461.0,3.388
5471.0,3.504
5481.0,3.477
5491.0,3.494
5501.0,3.346
5511.0,3.606
5521.0,3.369
5531.0,3.495
5541.0,3.385
5551.0,3.413
5561.0,3.495
5571.0,3.471
5581.0,3.59
5591.0,3.342
5601.0,3.466
5611.0,3.488
5621.0,3.744
5631.0,3.522
5641.0,3.358
5651.0,3.44
5661.0,3.388
5671.0,3.421
5681.0,3.459
5691.0,3.437
5701.0,3.408
5711.0,3.373
5721.0,3.549
5731.0,3.553
5741.0,3.546
5751.0,3.391
5761.0,3.497
5771.0,3.326
5781.0,3.539
5791.0,3.333
5801.0,3.444
5811.0,3.547
5821.0,3.624
5831.0,3.427
5841.0,3.448
5851.0,3.829
5861.0,3.49
5871.0,3.355
5881.0,3.635
5891.0,3.626
5901.0,3.541
5911.0,4.043
5921.0,3.415
5931.0,3.425
5941.0,3.603
5951.0,3.335
5961.0,3.637
5971.0,3.587
5981.0,3.556
5991.0,3.405
6001.0,3.515
6011.0,3.435
6021.0,3.458
6031.0,3.416
6041.0,3.425
6051.0,3.443
6061.0,3.369
6071.0,3.375
6081.0,3.323
6091.0,3.783
6101.0,3.409
6111.0,3.43
6121.0,3.437
6131.0,3.365
6141.0,3.445
6151.0,3.671
6161.0,3.458
6171.0,3.496
6181.0,3.669
6191.0,3.5
6201.0,3.363
6211.0,3.492
6221.0,3.349
6231.0,3.454
6241.0,3.423
6251.0,3.427
6261.0,3.573
6271.0,3.522
6281.0,3.409
6291.0,3.488
6301.0,3.594
6311.0,3.657
6321.0,3.801
6331.0,3.502
6341.0,3.635
6351.0,3.673
6361.0,3.459
6371.0,3.544
6381.0,3.472
6391.0,3.547
6401.0,3.394
6411.0,3.447
6421.0,3.316
6431.0,3.443
6441.0,3.444
6451.0,3.658
6461.0,3.482
6471.0,3.603
6481.0,3.385
6491.0,3.367
6501.0,3.629
6511.0,3.543
6521.0,3.515
6531.0,3.297
6541.0,3.516
6551.0,3.36
6561.0,3.536
6571.0,3.534
6581.0,3.373
6591.0,3.486
6601.0,3.298
6611.0,3.399
6621.0,3.547
6631.0,3.396
6641.0,3.453
6651.0,3.349
6661.0,3.519
6671.0,3.524
6681.0,3.383
6691.0,3.512
6701.0,3.496
6711.0,3.428
6721.0,3.577
6731.0,3.357
6741.0,3.565
6751.0,3.38
6761.0,3.464
6771.0,3.435
6781.0,3.402
6791.0,3.868
6801.0,3.442
6811.0,3.476
6821.0,3.6
6831.0,3.525
6841.0,3.378
6851.0,3.44
6861.0,3.45
6871.0,3.525
6881.0,3.612
6891.0,3.82
6901.0,3.242
6911.0,3.433
6921.0,3.462
6931.0,3.556
6941.0,3.295
6951.0,3.446
6961.0,3.495
6971.0,3.353
6981.0,3.454
6991.0,3.368
7001.0,3.46
7011.0,3.512
7021.0,3.877
7031.0,3.464
7041.0,3.5
7051.0,3.53
7061.0,3.417
7071.0,3.498
7081.0,3.343
7091.0,3.296
7101.0,3.377
7111.0,3.422
7121.0,3.348
7131.0,3.344
7141.0,3.499
7151.0,3.366
7161.0,3.693
7171.0,3.348
7181.0,3.492
7191.0,3.538
7201.0,3.828
7211.0,3.405
7221.0,3.574
7231.0,3.424
7241.0,3.571
7251.0,3.389
7261.0,3.749
7271.0,3.605
7281.0,3.433
7291.0,3.672
7301.0,3.715
7311.0,3.349
7321.0,3.529
7331.0,3.39
7341.0,3.459
7351.0,3.421
7361.0,3.512
7371.0,3.463
7381.0,3.548
7391.0,3.398
7401.0,3.452
7411.0,3.555
7421.0,3.44
7431.0,3.33
7441.0,3.602
7451.0,3.373
7461.0,3.578
7471.0,3.511
7481.0,3.381
7491.0,3.614
7501.0,3.387
7511.0,3.288
7521.0,3.775
7531.0,3.518
7541.0,3.368
7551.0,3.578
7561.0,3.452
7571.0,3.338
7581.0,3.535
7591.0,3.417
7601.0,3.679
7611.0,3.53
7621.0,3.597
7631.0,3.423
7641.0,3.477
7651.0,3.699
7661.0,3.364
7671.0,3.689
7681.0,3.431
7691.0,3.465
7701.0,3.601
7711.0,3.424
7721.0,3.303
7731.0,3.631
7741.0,3.262
7751.0,3.633
7761.0,3.748
7771.0,3.428
7781.0,3.617
7791.0,3.631
7801.0,3.586
7811.0,3.437
7821.0,3.422
7831.0,3.336
7841.0,3.518
7851.0,3.308
7861.0,3.392
7871.0,3.556
7881.0,3.387
7891.0,3.272
7901.0,3.434
7911.0,3.444
7921.0,3.358
7931.0,3.276
7941.0,3.431
7951.0,3.47
7961.0,3.623
7971.0,3.353
7981.0,3.275
7991.0,3.525
8001.0,3.505
8011.0,3.441
8021.0,3.407
8031.0,3.634
8041.0,3.352
8051.0,3.615
8061.0,3.575
8071.0,3.422
8081.0,3.66
8091.0,3.758
8101.0,3.464
8111.0,3.427
8121.0,3.381
8131.0,3.638
8141.0,3.519
8151.0,3.481
8161.0,3.599
8171.0,3.592
8181.0,3.666
8191.0,3.57
8201.0,3.724
8211.0,3.411
8221.0,3.471
8231.0,3.438
8241.0,3.386
8251.0,3.269
8261.0,3.507
8271.0,3.425
8281.0,3.466
8291.0,3.516
8301.0,3.349
8311.0,3.447
8321.0,3.488
8331.0,3.39
8341.0,3.318
8351.0,3.373
8361.0,3.449
8371.0,3.557
8381.0,3.4
8391.0,3.307
8401.0,3.292
8411.0,3.411
8421.0,3.378
8431.0,3.56
8441.0,3.402
8451.0,3.499
8461.0,3.446
8471.0,3.402
8481.0,3.481
8491.0,3.512
8501.0,3.508
8511.0,3.235
8521.0,3.655
8531.0,3.557
8541.0,3.506
8551.0,3.614
8561.0,3.524
8571.0,3.496
8581.0,3.496
8591.0,3.678
8601.0,3.44
8611.0,3.398
8621.0,3.935
8631.0,3.713
8641.0,3.664
8651.0,3.465
8661.0,3.573
8671.0,3.315
8681.0,3.424
8691.0,3.455
8701.0,3.431
8711.0,3.443
8721.0,3.322
8731.0,3.542
8741.0,3.43
8751.0,3.511
8761.0,3.261
8771.0,3.249
8781.0,3.561
8791.0,3.424
8801.0,3.366
8811.0,3.324
8821.0,3.333
8831.0,3.447
8841.0,3.437
8851.0,3.256
8861.0,3.396
8871.0,3.536
8881.0,3.492
8891.0,3.414
8901.0,3.709
8911.0,3.317
8921.0,3.301
8931.0,3.457
8941.0,3.489
8951.0,3.499
8961.0,3.375
8971.0,3.504
8981.0,3.53
8991.0,3.486
9001.0,3.535
9011.0,3.535
9021.0,3.493
9031.0,3.613
9041.0,3.525
9051.0,3.501
9061.0,3.436
9071.0,3.362
9081.0,3.424
9091.0,3.492
9101.0,3.548
9111.0,3.386
9121.0,3.687
9131.0,3.923
9141.0,3.461
9151.0,3.444
9161.0,3.417
9171.0,3.212
9181.0,3.518
9191.0,3.437
9201.0,3.484
9211.0,3.48
9221.0,3.304
9231.0,3.445
9241.0,3.464
9251.0,3.428
9261.0,3.283
9271.0,3.29
9281.0,3.459
9291.0,3.543
9301.0,3.475
9311.0,3.302
9321.0,3.252
9331.0,3.418
9341.0,3.47
9351.0,3.444
9361.0,3.603
9371.0,3.448
9381.0,3.561
9391.0,3.558
9401.0,3.464
9411.0,3.76
9421.0,3.438
9431.0,3.653
9441.0,3.525
9451.0,3.649
9461.0,3.537
9471.0,3.608
9481.0,3.393
9491.0,3.479
9501.0,3.773
9511.0,3.458
9521.0,3.412
9531.0,3.442
9541.0,3.515
9551.0,3.63
9561.0,3.574
9571.0,3.651
9581.0,3.621
9591.0,3.459
9601.0,3.767
9611.0,3.444
9621.0,3.558
9631.0,3.705
9641.0,3.41
9651.0,3.459
9661.0,3.276
9671.0,3.452
9681.0,3.426
9691.0,3.392
9701.0,3.248
9711.0,3.412
9721.0,3.35
9731.0,3.443
9741.0,3.233
9751.0,3.242
9761.0,3.417
9771.0,3.558
9781.0,3.495
9791.0,3.397
9801.0,3.427
9811.0,3.443
9821.0,3.169
9831.0,3.824
9841.0,3.448
9851.0,3.36
9861.0,3.407
9871.0,3.635
9881.0,3.475
9891.0,3.382
9901.0,3.478
9911.0,3.545
9921.0,3.611
9931.0,3.399
9941.0,3.446
9951.0,3.376
9961.0,3.668
9971.0,3.498
9981.0,3.441
9991.0,3.442
