step,time
3951.0,1.861
3961.0,1.881
3971.0,1.882
3981.0,1.902
3991.0,1.804
4001.0,1.998
4011.0,1.687
4021.0,1.951
4031.0,1.899
4041.0,1.994
4051.0,2.131
4061.0,1.902
4071.0,1.892
4081.0,1.955
4091.0,2.023
4101.0,2.219
4111.0,1.878
4121.0,1.993
4131.0,2.256
4141.0,2.166
4151.0,2.116
4161.0,2.088
4171.0,1.985
4181.0,2.212
4191.0,2.087
4201.0,2.079
4211.0,2.045
4221.0,2.06
4231.0,2.014
4241.0,2.045
4251.0,2.146
4261.0,1.991
4271.0,1.979
4281.0,1.938
4291.0,2.145
4301.0,2.19
4311.0,2.118
4321.0,2.191
4331.0,2.111
4341.0,2.052
4351.0,1.883
4361.0,1.897
4371.0,1.959
4381.0,1.908
4391.0,1.985
4401.0,1.978
4411.0,1.855
4421.0,1.861
4431.0,1.892
4441.0,1.879
4451.0,1.937
4461.0,1.931
4471.0,1.847
4481.0,1.781
4491.0,1.811
4501.0,1.715
4511.0,1.614
4521.0,1.766
4531.0,1.683
4541.0,1.876
4551.0,1.777
4561.0,1.89
4571.0,1.929
4581.0,1.991
4591.0,1.872
4601.0,1.919
4611.0,1.863
4621.0,1.961
4631.0,1.872
4641.0,1.926
4651.0,2.031
4661.0,2.012
4671.0,2.002
4681.0,2.151
4691.0,2.32
4701.0,2.051
4711.0,2.068
4721.0,1.959
4731.0,1.915
4741.0,1.834
4751.0,1.817
4761.0,1.771
4771.0,1.957
4781.0,1.904
4791.0,1.793
4801.0,1.944
4811.0,2.007
4821.0,1.678
4831.0,1.892
4841.0,1.92
4851.0,2.081
4861.0,1.907
4871.0,1.844
4881.0,1.928
4891.0,1.909
4901.0,1.85
4911.0,1.753
4921.0,1.838
4931.0,1.913
4941.0,2.044
4951.0,2.19
4961.0,2.205
4971.0,2.133
4981.0,2.157
4991.0,1.94
5001.0,2.064
5011.0,1.933
5021.0,2.032
5031.0,1.876
5041.0,2.013
5051.0,1.974
5061.0,2.138
5071.0,2.034
5081.0,2.16
5091.0,2.156
5101.0,1.965
5111.0,2.112
5121.0,1.987
5131.0,2.125
5141.0,2.158
5151.0,1.881
5161.0,2.069
5171.0,1.89
5181.0,1.898
5191.0,2.007
5201.0,1.836
5211.0,1.811
5221.0,1.833
5231.0,1.858
5241.0,1.986
5251.0,1.99
5261.0,1.87
5271.0,1.822
5281.0,1.852
5291.0,1.7
5301.0,1.645
5311.0,1.782
5321.0,1.9
5331.0,2.22
5341.0,1.886
5351.0,2.085
5361.0,1.653
5371.0,1.877
5381.0,1.81
5391.0,2.018
5401.0,1.911
5411.0,1.863
5421.0,2.06
5431.0,1.996
5441.0,2.122
5451.0,2.109
5461.0,1.966
5471.0,2.032
5481.0,2.128
5491.0,2.048
5501.0,2.166
5511.0,1.978
5521.0,1.972
5531.0,1.893
5541.0,1.973
5551.0,1.855
5561.0,1.982
5571.0,1.865
5581.0,1.876
5591.0,1.855
5601.0,1.89
5611.0,1.96
5621.0,1.827
5631.0,2.076
5641.0,1.778
5651.0,1.879
5661.0,1.881
5671.0,1.873
5681.0,1.886
5691.0,2.053
5701.0,1.859
5711.0,1.831
5721.0,1.939
5731.0,1.937
5741.0,1.953
5751.0,2.244
5761.0,2.182
5771.0,2.209
5781.0,2.085
5791.0,2.113
5801.0,2.1
5811.0,1.984
5821.0,2.064
5831.0,2.08
5841.0,2.194
5851.0,1.949
5861.0,1.937
5871.0,2.171
5881.0,2.217
5891.0,2.139
5901.0,2.12
5911.0,1.976
5921.0,2.185
5931.0,2.131
5941.0,2.212
5951.0,2.109
5961.0,2.053
5971.0,1.973
5981.0,1.973
5991.0,1.961
6001.0,1.948
6011.0,1.79
6021.0,1.898
6031.0,1.891
6041.0,1.717
6051.0,1.919
6061.0,1.788
6071.0,1.781
6081.0,1.83
6091.0,1.817
6101.0,1.876
6111.0,1.831
6121.0,1.691
6131.0,1.882
6141.0,1.903
6151.0,1.976
6161.0,1.855
6171.0,2.1
6181.0,2.442
6191.0,1.905
6201.0,1.923
6211.0,1.902
6221.0,2.034
6231.0,1.87
6241.0,1.941
6251.0,1.962
6261.0,2.065
6271.0,2.114
6281.0,2.082
6291.0,2.225
6301.0,2.258
6311.0,2.147
6321.0,1.97
6331.0,1.919
6341.0,1.671
6351.0,1.828
6361.0,1.868
6371.0,1.777
6381.0,1.95
6391.0,1.764
6401.0,1.809
6411.0,1.797
6421.0,1.772
6431.0,1.956
6441.0,1.967
6451.0,1.883
6461.0,2.018
6471.0,1.969
6481.0,1.772
6491.0,1.794
6501.0,1.81
6511.0,1.978
6521.0,1.959
6531.0,1.925
6541.0,2.072
6551.0,2.121
6561.0,2.257
6571.0,2.165
6581.0,2.175
6591.0,2.148
6601.0,2.001
6611.0,1.928
6621.0,1.941
6631.0,2.009
6641.0,1.79
6651.0,2.029
6661.0,1.937
6671.0,2.08
6681.0,2.3
6691.0,2.042
6701.0,2.1
6711.0,2.094
6721.0,2.001
6731.0,2.012
6741.0,1.919
6751.0,2.063
6761.0,2.081
6771.0,2.118
6781.0,2.012
6791.0,1.893
6801.0,1.907
6811.0,1.958
6821.0,1.871
6831.0,1.892
6841.0,1.873
6851.0,1.848
6861.0,1.895
6871.0,1.774
6881.0,1.823
6891.0,1.881
6901.0,1.93
6911.0,1.807
6921.0,1.78
6931.0,2.027
6941.0,1.792
6951.0,1.813
6961.0,1.835
6971.0,1.939
6981.0,2.183
6991.0,1.926
7001.0,1.944
7011.0,1.961
7021.0,1.926
7031.0,1.915
7041.0,2.0
7051.0,2.045
7061.0,2.002
7071.0,2.027
7081.0,2.099
7091.0,2.067
7101.0,2.153
7111.0,2.058
7121.0,2.004
7131.0,2.212
7141.0,1.984
7151.0,2.188
7161.0,2.031
7171.0,1.816
7181.0,1.926
7191.0,1.805
7201.0,1.985
7211.0,2.025
7221.0,1.824
7231.0,1.76
7241.0,1.979
7251.0,1.922
7261.0,1.939
7271.0,1.812
7281.0,1.885
7291.0,1.618
7301.0,1.835
7311.0,1.879
7321.0,1.848
7331.0,2.186
7341.0,1.952
7351.0,1.859
7361.0,2.087
7371.0,2.18
7381.0,2.102
7391.0,2.045
7401.0,2.134
7411.0,1.849
7421.0,1.76
7431.0,1.892
7441.0,2.098
7451.0,1.955
7461.0,1.909
7471.0,1.99
7481.0,1.987
7491.0,2.217
7501.0,2.317
7511.0,2.005
7521.0,2.149
7531.0,2.116
7541.0,1.936
7551.0,1.953
7561.0,2.153
7571.0,2.12
7581.0,1.966
7591.0,2.08
7601.0,1.844
7611.0,1.97
7621.0,2.059
7631.0,1.892
7641.0,1.768
7651.0,1.88
7661.0,1.875
7671.0,1.679
7681.0,1.696
7691.0,1.824
7701.0,1.883
7711.0,1.926
7721.0,1.834
7731.0,1.865
7741.0,1.978
7751.0,1.948
7761.0,1.935
7771.0,2.061
7781.0,1.935
7791.0,2.179
7801.0,2.03
7811.0,2.001
7821.0,1.882
7831.0,1.873
7841.0,1.999
7851.0,1.93
7861.0,2.164
7871.0,2.092
7881.0,2.118
7891.0,2.149
7901.0,1.99
7911.0,2.004
7921.0,1.936
7931.0,1.921
7941.0,1.908
7951.0,1.873
7961.0,1.836
7971.0,1.919
7981.0,1.916
7991.0,1.9
8001.0,1.885
8011.0,1.945
8021.0,1.934
8031.0,1.845
8041.0,1.895
8051.0,1.759
8061.0,1.789
8071.0,1.84
8081.0,1.907
8091.0,1.93
8101.0,1.863
8111.0,1.986
8121.0,1.92
8131.0,1.934
8141.0,1.92
8151.0,1.881
8161.0,1.92
8171.0,2.047
8181.0,2.178
8191.0,2.05
8201.0,2.036
8211.0,2.198
8221.0,2.096
8231.0,1.966
8241.0,2.032
8251.0,1.844
8261.0,1.941
8271.0,2.108
8281.0,1.939
8291.0,2.074
8301.0,2.11
8311.0,2.15
8321.0,2.171
8331.0,2.065
8341.0,2.024
8351.0,2.136
8361.0,2.103
8371.0,1.996
8381.0,1.987
8391.0,1.992
8401.0,1.897
8411.0,2.061
8421.0,1.903
8431.0,2.019
8441.0,2.33
8451.0,1.954
8461.0,1.918
8471.0,1.906
8481.0,1.922
8491.0,1.908
8501.0,1.708
8511.0,1.909
8521.0,2.129
8531.0,1.693
8541.0,1.914
8551.0,1.943
8561.0,2.045
8571.0,1.9
8581.0,1.83
8591.0,2.102
8601.0,2.045
8611.0,1.911
8621.0,1.939
8631.0,1.924
8641.0,1.915
8651.0,1.849
8661.0,1.926
8671.0,2.156
8681.0,1.949
8691.0,2.038
8701.0,2.097
8711.0,2.068
8721.0,2.19
8731.0,1.89
8741.0,2.084
8751.0,1.869
8761.0,2.026
8771.0,1.904
8781.0,2.014
8791.0,1.828
8801.0,1.998
8811.0,1.843
8821.0,1.929
8831.0,1.916
8841.0,1.991
8851.0,1.979
8861.0,2.067
8871.0,1.784
8881.0,2.073
8891.0,1.976
8901.0,1.911
8911.0,1.864
8921.0,2.017
8931.0,1.835
8941.0,2.105
8951.0,1.913
8961.0,1.863
8971.0,2.043
8981.0,1.915
8991.0,2.055
9001.0,2.206
9011.0,1.98
9021.0,2.124
9031.0,1.92
9041.0,1.772
9051.0,1.98
9061.0,1.912
9071.0,1.928
9081.0,1.952
9091.0,2.176
9101.0,2.191
9111.0,2.01
9121.0,2.066
9131.0,1.956
9141.0,1.871
9151.0,1.937
9161.0,1.884
9171.0,1.941
9181.0,2.0
9191.0,1.935
9201.0,2.081
9211.0,2.034
9221.0,2.398
9231.0,1.952
9241.0,1.887
9251.0,1.893
9261.0,1.896
9271.0,1.868
9281.0,1.958
9291.0,1.957
9301.0,1.936
9311.0,1.939
9321.0,1.934
9331.0,1.903
9341.0,1.884
9351.0,1.946
9361.0,1.9
9371.0,2.266
9381.0,2.057
9391.0,2.049
9401.0,1.942
9411.0,1.903
9421.0,1.967
9431.0,1.942
9441.0,1.906
9451.0,2.047
9461.0,1.954
9471.0,2.064
9481.0,1.909
9491.0,1.956
9501.0,1.888
9511.0,2.105
9521.0,1.918
9531.0,2.104
9541.0,2.065
9551.0,2.018
9561.0,2.002
9571.0,1.943
9581.0,2.053
9591.0,1.933
9601.0,1.844
9611.0,1.743
9621.0,1.907
9631.0,1.998
9641.0,2.186
9651.0,2.041
9661.0,1.952
9671.0,1.888
9681.0,1.859
9691.0,1.887
9701.0,1.944
9711.0,1.96
9721.0,1.82
9731.0,1.998
9741.0,1.908
9751.0,1.921
9761.0,1.933
9771.0,1.912
9781.0,1.927
9791.0,1.987
9801.0,1.977
9811.0,1.856
9821.0,2.131
9831.0,2.016
9841.0,1.921
9851.0,1.828
9861.0,1.959
9871.0,1.896
9881.0,1.997
9891.0,1.977
9901.0,2.129
9911.0,2.195
9921.0,2.129
9931.0,2.0
9941.0,2.103
9951.0,2.006
9961.0,1.971
9971.0,2.154
9981.0,2.094
9991.0,2.122
