step,time
2811.0,2.085
2821.0,2.481
2831.0,2.356
2841.0,2.359
2851.0,2.348
2861.0,2.126
2871.0,2.19
2881.0,2.134
2891.0,2.14
2901.0,2.146
2911.0,2.159
2921.0,2.158
2931.0,2.085
2941.0,2.026
2951.0,2.262
2961.0,2.009
2971.0,2.133
2981.0,2.322
2991.0,2.285
3001.0,2.319
3011.0,2.186
3021.0,2.334
3031.0,2.379
3041.0,2.319
3051.0,2.118
3061.0,2.327
3071.0,2.186
3081.0,2.396
3091.0,2.347
3101.0,2.186
3111.0,2.215
3121.0,2.12
3131.0,2.328
3141.0,2.205
3151.0,2.313
3161.0,2.343
3171.0,2.248
3181.0,2.292
3191.0,2.033
3201.0,2.288
3211.0,2.207
3221.0,2.167
3231.0,2.214
3241.0,2.233
3251.0,2.223
3261.0,2.354
3271.0,2.413
3281.0,2.41
3291.0,2.338
3301.0,2.151
3311.0,2.307
3321.0,2.198
3331.0,2.28
3341.0,2.223
3351.0,2.334
3361.0,2.158
3371.0,2.325
3381.0,2.162
3391.0,2.133
3401.0,2.063
3411.0,2.192
3421.0,2.094
3431.0,2.218
3441.0,2.185
3451.0,2.231
3461.0,2.186
3471.0,2.181
3481.0,2.2
3491.0,2.152
3501.0,2.159
3511.0,2.018
3521.0,2.346
3531.0,2.198
3541.0,2.292
3551.0,2.33
3561.0,2.195
3571.0,2.216
3581.0,2.324
3591.0,2.267
3601.0,2.234
3611.0,2.105
3621.0,2.082
3631.0,2.136
3641.0,2.061
3651.0,2.15
3661.0,2.311
3671.0,2.293
3681.0,2.298
3691.0,2.423
3701.0,2.432
3711.0,2.292
3721.0,2.441
3731.0,2.348
3741.0,2.33
3751.0,2.656
3761.0,2.316
3771.0,2.407
3781.0,2.389
3791.0,2.312
3801.0,2.371
3811.0,2.258
3821.0,2.26
3831.0,2.129
3841.0,2.359
3851.0,2.467
3861.0,2.15
3871.0,2.234
3881.0,2.182
3891.0,2.17
3901.0,2.279
3911.0,2.314
3921.0,2.215
3931.0,2.243
3941.0,2.162
3951.0,2.274
3961.0,2.337
3971.0,2.329
3981.0,2.166
3991.0,2.254
4001.0,2.319
4011.0,2.257
4021.0,2.399
4031.0,2.244
4041.0,2.226
4051.0,2.242
4061.0,2.257
4071.0,2.176
4081.0,2.238
4091.0,2.316
4101.0,2.182
4111.0,2.267
4121.0,2.291
4131.0,2.388
4141.0,2.341
4151.0,2.374
4161.0,2.372
4171.0,2.29
4181.0,2.239
4191.0,2.36
4201.0,2.219
4211.0,2.158
4221.0,2.45
4231.0,2.36
4241.0,2.276
4251.0,2.379
4261.0,2.197
4271.0,2.462
4281.0,2.333
4291.0,2.156
4301.0,2.368
4311.0,2.375
4321.0,2.391
4331.0,2.357
4341.0,2.403
4351.0,2.234
4361.0,2.41
4371.0,2.385
4381.0,2.229
4391.0,2.322
4401.0,2.375
4411.0,2.207
4421.0,2.252
4431.0,2.306
4441.0,2.109
4451.0,2.171
4461.0,2.188
4471.0,2.329
4481.0,2.273
4491.0,2.384
4501.0,2.242
4511.0,2.346
4521.0,2.385
4531.0,2.251
4541.0,2.346
4551.0,2.334
4561.0,2.087
4571.0,2.244
4581.0,2.203
4591.0,2.283
4601.0,2.301
4611.0,2.236
4621.0,2.269
4631.0,2.178
4641.0,2.382
4651.0,2.311
4661.0,2.259
4671.0,2.294
4681.0,2.281
4691.0,2.755
4701.0,2.391
4711.0,2.157
4721.0,2.341
4731.0,2.409
4741.0,2.26
4751.0,2.257
4761.0,2.271
4771.0,2.194
4781.0,2.218
4791.0,2.444
4801.0,2.296
4811.0,2.085
4821.0,2.078
4831.0,2.182
4841.0,2.188
4851.0,2.4
4861.0,2.288
4871.0,2.169
4881.0,2.367
4891.0,2.271
4901.0,2.377
4911.0,2.132
4921.0,2.349
4931.0,2.172
4941.0,2.302
4951.0,2.344
4961.0,2.167
4971.0,2.225
4981.0,2.615
4991.0,2.278
5001.0,2.234
5011.0,2.109
5021.0,2.076
5031.0,2.193
5041.0,2.193
5051.0,2.294
5061.0,2.338
5071.0,2.323
5081.0,2.38
5091.0,2.191
5101.0,2.252
5111.0,2.063
5121.0,2.267
5131.0,2.211
5141.0,2.359
5151.0,2.335
5161.0,2.326
5171.0,2.344
5181.0,2.37
5191.0,2.188
5201.0,2.195
5211.0,2.332
5221.0,2.371
5231.0,2.395
5241.0,2.287
5251.0,2.132
5261.0,2.325
5271.0,2.337
5281.0,2.272
5291.0,2.429
5301.0,2.423
5311.0,2.192
5321.0,2.365
5331.0,2.272
5341.0,2.139
5351.0,2.256
5361.0,2.258
5371.0,2.186
5381.0,2.151
5391.0,2.247
5401.0,2.408
5411.0,2.121
5421.0,2.253
5431.0,2.214
5441.0,2.374
5451.0,2.22
5461.0,2.244
5471.0,2.03
5481.0,1.998
5491.0,2.189
5501.0,2.155
5511.0,2.201
5521.0,2.34
5531.0,2.134
5541.0,2.159
5551.0,2.207
5561.0,2.245
5571.0,2.228
5581.0,2.207
5591.0,2.308
5601.0,2.265
5611.0,2.201
5621.0,2.247
5631.0,2.509
5641.0,2.265
5651.0,2.33
5661.0,2.19
5671.0,2.295
5681.0,2.105
5691.0,2.267
5701.0,2.193
5711.0,2.23
5721.0,2.035
5731.0,2.146
5741.0,2.272
5751.0,2.327
5761.0,2.499
5771.0,2.325
5781.0,2.233
5791.0,2.317
5801.0,2.206
5811.0,2.271
5821.0,2.308
5831.0,2.383
5841.0,2.161
5851.0,2.12
5861.0,2.236
5871.0,2.282
5881.0,2.334
5891.0,2.277
5901.0,2.306
5911.0,2.311
5921.0,2.276
5931.0,2.298
5941.0,2.182
5951.0,2.331
5961.0,2.24
5971.0,2.293
5981.0,2.308
5991.0,2.299
6001.0,2.391
6011.0,2.076
6021.0,2.192
6031.0,2.377
6041.0,2.153
6051.0,2.173
6061.0,2.152
6071.0,2.19
6081.0,2.161
6091.0,2.129
6101.0,2.207
6111.0,2.441
6121.0,2.322
6131.0,2.261
6141.0,2.307
6151.0,2.426
6161.0,2.338
6171.0,2.256
6181.0,2.207
6191.0,2.26
6201.0,2.36
6211.0,2.264
6221.0,2.373
6231.0,2.363
6241.0,2.337
6251.0,2.397
6261.0,2.38
6271.0,2.374
6281.0,2.279
6291.0,2.216
6301.0,2.44
6311.0,2.359
6321.0,2.271
6331.0,2.278
6341.0,2.329
6351.0,2.29
6361.0,2.231
6371.0,2.248
6381.0,2.292
6391.0,2.241
6401.0,2.279
6411.0,2.388
6421.0,2.173
6431.0,2.19
6441.0,2.086
6451.0,2.357
6461.0,2.425
6471.0,2.247
6481.0,2.27
6491.0,2.312
6501.0,2.268
6511.0,2.422
6521.0,2.243
6531.0,2.283
6541.0,2.187
6551.0,2.006
6561.0,2.531
6571.0,2.424
6581.0,2.338
6591.0,2.335
6601.0,2.19
6611.0,2.31
6621.0,2.398
6631.0,2.14
6641.0,2.281
6651.0,2.286
6661.0,2.383
6671.0,2.243
6681.0,2.382
6691.0,2.361
6701.0,2.35
6711.0,2.198
6721.0,2.248
6731.0,2.162
6741.0,2.163
6751.0,2.117
6761.0,2.172
6771.0,2.199
6781.0,2.29
6791.0,2.249
6801.0,2.21
6811.0,2.165
6821.0,2.361
6831.0,2.455
6841.0,2.317
6851.0,2.307
6861.0,2.37
6871.0,2.082
6881.0,2.214
6891.0,2.285
6901.0,2.416
6911.0,2.18
6921.0,2.417
6931.0,2.098
6941.0,2.374
6951.0,2.234
6961.0,2.185
6971.0,2.236
6981.0,2.306
6991.0,2.258
7001.0,2.275
7011.0,2.334
7021.0,2.335
7031.0,2.336
7041.0,2.297
7051.0,2.425
7061.0,2.295
7071.0,2.271
7081.0,2.309
7091.0,2.191
7101.0,2.161
7111.0,2.144
7121.0,2.247
7131.0,2.168
7141.0,2.22
7151.0,2.204
7161.0,2.261
7171.0,2.326
7181.0,2.309
7191.0,2.392
7201.0,2.417
7211.0,2.327
7221.0,2.247
7231.0,2.12
7241.0,2.112
7251.0,2.257
7261.0,2.031
7271.0,2.407
7281.0,2.342
7291.0,2.179
7301.0,2.177
7311.0,2.204
7321.0,2.294
7331.0,2.258
7341.0,2.477
7351.0,2.32
7361.0,2.554
7371.0,2.351
7381.0,2.428
7391.0,2.295
7401.0,2.265
7411.0,2.343
7421.0,2.198
7431.0,2.352
7441.0,2.219
7451.0,2.083
7461.0,2.159
7471.0,2.054
7481.0,2.118
7491.0,2.234
7501.0,2.505
7511.0,2.197
7521.0,2.18
7531.0,2.323
7541.0,2.31
7551.0,2.315
7561.0,2.15
7571.0,2.415
7581.0,2.374
7591.0,2.292
7601.0,2.223
7611.0,2.178
7621.0,2.33
7631.0,2.335
7641.0,2.254
7651.0,2.114
7661.0,2.208
7671.0,2.388
7681.0,2.146
7691.0,2.294
7701.0,2.4
7711.0,2.269
7721.0,2.294
7731.0,2.401
7741.0,2.305
7751.0,2.101
7761.0,2.439
7771.0,2.266
7781.0,2.17
7791.0,2.1
7801.0,2.19
7811.0,2.24
7821.0,2.415
7831.0,2.325
7841.0,2.296
7851.0,2.286
7861.0,2.325
7871.0,2.392
7881.0,2.448
7891.0,2.388
7901.0,2.384
7911.0,2.37
7921.0,2.224
7931.0,2.314
7941.0,2.271
7951.0,2.053
7961.0,2.279
7971.0,2.256
7981.0,2.068
7991.0,2.146
8001.0,2.195
8011.0,2.241
8021.0,2.271
8031.0,2.186
8041.0,2.171
8051.0,2.354
8061.0,2.148
8071.0,2.389
8081.0,2.339
8091.0,2.285
8101.0,2.213
8111.0,2.423
8121.0,2.076
8131.0,2.186
8141.0,2.025
8151.0,2.276
8161.0,1.942
8171.0,1.964
8181.0,2.279
8191.0,2.355
8201.0,2.047
8211.0,2.145
8221.0,2.113
8231.0,2.339
8241.0,2.39
8251.0,2.402
8261.0,2.18
8271.0,2.215
8281.0,2.341
8291.0,2.305
8301.0,2.287
8311.0,2.258
8321.0,2.215
8331.0,2.302
8341.0,2.135
8351.0,2.289
8361.0,2.392
8371.0,2.215
8381.0,2.167
8391.0,2.274
8401.0,2.398
8411.0,2.313
8421.0,2.22
8431.0,2.459
8441.0,2.452
8451.0,2.462
8461.0,2.115
8471.0,2.23
8481.0,2.212
8491.0,2.062
8501.0,2.182
8511.0,2.095
8521.0,2.157
8531.0,2.242
8541.0,2.193
8551.0,2.223
8561.0,2.135
8571.0,2.211
8581.0,2.165
8591.0,2.305
8601.0,2.409
8611.0,2.377
8621.0,2.124
8631.0,2.348
8641.0,2.284
8651.0,2.406
8661.0,2.25
8671.0,2.263
8681.0,2.292
8691.0,2.199
8701.0,2.261
8711.0,2.229
8721.0,2.33
8731.0,2.188
8741.0,2.187
8751.0,2.361
8761.0,2.321
8771.0,2.378
8781.0,2.234
8791.0,2.343
8801.0,2.356
8811.0,2.292
8821.0,2.098
8831.0,2.267
8841.0,2.168
8851.0,2.196
8861.0,2.075
8871.0,2.162
8881.0,2.135
8891.0,2.126
8901.0,2.235
8911.0,2.273
8921.0,2.233
8931.0,2.447
8941.0,2.364
8951.0,2.184
8961.0,2.342
8971.0,2.341
8981.0,2.179
8991.0,2.419
9001.0,2.176
9011.0,2.296
9021.0,2.163
9031.0,2.18
9041.0,2.287
9051.0,2.27
9061.0,2.066
9071.0,2.093
9081.0,2.084
9091.0,2.295
9101.0,1.987
9111.0,2.189
9121.0,2.312
9131.0,2.182
9141.0,2.349
9151.0,2.31
9161.0,2.387
9171.0,2.103
9181.0,2.192
9191.0,2.32
9201.0,2.206
9211.0,2.172
9221.0,2.322
9231.0,2.113
9241.0,2.429
9251.0,2.199
9261.0,2.167
9271.0,2.155
9281.0,2.358
9291.0,2.317
9301.0,2.339
9311.0,2.275
9321.0,2.362
9331.0,2.368
9341.0,2.212
9351.0,2.228
9361.0,2.281
9371.0,2.391
9381.0,2.153
9391.0,2.176
9401.0,2.241
9411.0,2.107
9421.0,2.144
9431.0,2.073
9441.0,2.251
9451.0,2.18
9461.0,2.278
9471.0,2.3
9481.0,2.287
9491.0,2.347
9501.0,2.379
9511.0,2.341
9521.0,2.291
9531.0,2.405
9541.0,2.234
9551.0,2.16
9561.0,1.986
9571.0,1.993
9581.0,2.084
9591.0,2.417
9601.0,2.302
9611.0,2.07
9621.0,2.05
9631.0,2.254
9641.0,2.041
9651.0,2.262
9661.0,2.413
9671.0,2.212
9681.0,2.366
9691.0,2.39
9701.0,2.317
9711.0,2.352
9721.0,2.277
9731.0,2.175
9741.0,2.399
9751.0,2.079
9761.0,2.173
9771.0,2.409
9781.0,2.218
9791.0,2.079
9801.0,2.148
9811.0,2.258
9821.0,2.241
9831.0,2.364
9841.0,2.215
9851.0,2.063
9861.0,2.179
9871.0,2.14
9881.0,2.029
9891.0,2.065
9901.0,2.208
9911.0,2.055
9921.0,2.365
9931.0,2.234
9941.0,2.108
9951.0,2.093
9961.0,2.18
9971.0,2.31
9981.0,2.219
9991.0,2.249
