2.2768579,1.0
2.249037,11.0
2.1724,21.0
1.596128,31.0
1.0882431,41.0
0.8067361,51.0
2.1111689,61.0
1.8294483,71.0
0.47250417,81.0
0.7441385,91.0
0.5985663,101.0
0.6701075,111.0
0.18776008,121.0
0.25572547,131.0
5.9904833,141.0
0.33186683,151.0
0.053421095,161.0
0.16319469,171.0
0.1268219,181.0
0.026358254,191.0
0.1888237,201.0
0.009387689,211.0
0.16390863,221.0
0.124035805,231.0
0.24004272,241.0
0.049298987,251.0
0.1541146,261.0
0.04024139,271.0
0.26806197,281.0
0.014966099,291.0
0.08295874,301.0
0.007094071,311.0
0.009493948,321.0
0.3553019,331.0
0.014750776,341.0
0.2778313,351.0
0.016227283,361.0
0.021555865,371.0
0.06452735,381.0
0.014574238,391.0
0.113710985,401.0
0.008388723,411.0
0.003309713,421.0
0.022910027,431.0
0.23036763,441.0
0.051586214,451.0
0.098918125,461.0
0.062656954,471.0
0.017649194,481.0
0.05932985,491.0
0.020334626,501.0
0.0027519905,511.0
0.11263603,521.0
0.0009905876,531.0
0.00014918171,541.0
0.1708607,551.0
0.0057698917,561.0
0.00059936533,571.0
0.036332525,581.0
0.0034807501,591.0
0.030274091,601.0
0.00026547795,611.0
0.011472694,621.0
0.079462186,631.0
0.04320687,641.0
0.0029365432,651.0
0.010629621,661.0
0.002295203,671.0
0.08294965,681.0
0.0009210181,691.0
0.021027029,701.0
1.8211513e-05,711.0
0.027657062,721.0
0.5577756,731.0
0.0018507809,741.0
0.14007074,751.0
0.029874051,761.0
4.7781738e-05,771.0
8.139686e-07,781.0
0.021407362,791.0
0.119340695,801.0
0.10386453,811.0
0.1736937,821.0
0.03606608,831.0
0.007267951,841.0
0.05559598,851.0
0.0031832196,861.0
1.2553731e-06,871.0
0.00012579838,881.0
0.08182053,891.0
0.0013095479,901.0
0.0029998333,911.0
0.051201172,921.0
0.012491137,931.0
5.4947657e-07,941.0
1.7666924e-05,951.0
1.5273619e-07,961.0
0.08283279,971.0
