loss,step
0.0019951665,1041.0
0.0046947524,1051.0
0.012123257,1061.0
0.005887942,1071.0
6.6036005e-06,1081.0
0.00018187355,1091.0
0.00028513133,1101.0
0.00052257004,1111.0
0.008257834,1121.0
0.00022616815,1131.0
3.600917e-05,1141.0
3.0401772e-05,1151.0
0.00031089343,1161.0
0.0011416646,1171.0
6.0447164e-05,1181.0
0.0002502973,1191.0
0.0045520393,1201.0
5.3425712e-05,1211.0
0.00012029928,1221.0
0.012411369,1231.0
0.0027799853,1241.0
0.0033023872,1251.0
2.5525307e-05,1261.0
0.00894844,1271.0
0.00045388733,1281.0
9.981001e-06,1291.0
0.00906522,1301.0
0.0056831096,1311.0
2.2153641e-05,1321.0
0.00783379,1331.0
0.0005772746,1341.0
9.124297e-06,1351.0
9.995472e-06,1361.0
0.0023149757,1371.0
0.00018513795,1381.0
0.0011660629,1391.0
0.000121166304,1401.0
0.0031693075,1411.0
0.00012872,1421.0
0.0007226152,1431.0
0.0021678947,1441.0
0.0037896365,1451.0
2.0341473e-05,1461.0
0.00023577173,1471.0
0.001754112,1481.0
9.205677e-06,1491.0
0.027103662,1501.0
0.00039895158,1511.0
1.0740796e-05,1521.0
0.0014339029,1531.0
5.8852183e-05,1541.0
5.9172064e-05,1551.0
3.4537172e-06,1561.0
5.2184264e-06,1571.0
1.0552609e-05,1581.0
0.0003384552,1591.0
0.0010394371,1601.0
0.00023421716,1611.0
9.3693706e-07,1621.0
6.737185e-06,1631.0
2.9089519e-05,1641.0
0.0016998957,1651.0
1.3532415e-06,1661.0
0.00056861166,1671.0
1.292434e-05,1681.0
8.8646783e-07,1691.0
0.00019755725,1701.0
0.012485964,1711.0
0.003923232,1721.0
0.0019901863,1731.0
2.036382e-05,1741.0
0.00014225092,1751.0
9.1935166e-05,1761.0
6.4362202e-06,1771.0
0.014921294,1781.0
1.6879952e-07,1791.0
0.00010668691,1801.0
1.5759262e-05,1811.0
6.486034e-05,1821.0
6.56095e-05,1831.0
6.257828e-05,1841.0
4.1109047e-06,1851.0
0.013096217,1861.0
0.00044054072,1871.0
0.00046647765,1881.0
0.00024555039,1891.0
0.00014229325,1901.0
0.0007360539,1911.0
2.5251851e-05,1921.0
0.021012757,1931.0
0.006741766,1941.0
0.00044242496,1951.0
3.1825473e-07,1961.0
8.362172e-05,1971.0
0.025382217,1981.0
0.0017813798,1991.0
6.7112032e-06,2001.0
2.2840271e-07,2011.0
5.8404894e-06,2021.0
5.7678417e-06,2031.0
0.012768906,2041.0
2.4306732e-07,2051.0
0.00034164422,2061.0
6.266768e-06,2071.0
4.7625916e-05,2081.0
4.1535836e-07,2091.0
0.008297074,2101.0
0.0026324266,2111.0
1.3294459e-07,2121.0
2.6287731e-05,2131.0
0.008644034,2141.0
0.0016009936,2151.0
0.04492379,2161.0
5.542351e-05,2171.0
8.993815e-05,2181.0
7.364796e-06,2191.0
0.008806069,2201.0
3.8066503e-07,2211.0
4.3539202e-08,2221.0
0.0070596584,2231.0
5.0518224e-07,2241.0
0.0001694375,2251.0
8.315559e-07,2261.0
0.009937428,2271.0
6.5192536e-09,2281.0
0.015812583,2291.0
0.00029241276,2301.0
0.00036961818,2311.0
0.029835785,2321.0
3.2596272e-09,2331.0
2.6000878e-05,2341.0
4.064218e-06,2351.0
0.0034745072,2361.0
2.8172305e-08,2371.0
5.433854e-07,2381.0
1.0977473e-05,2391.0
0.007903064,2401.0
3.95812e-09,2411.0
8.173603e-07,2421.0
0.00075534836,2431.0
8.149065e-09,2441.0
8.102422e-08,2451.0
0.01134435,2461.0
0.0010295358,2471.0
7.633213e-07,2481.0
3.680814e-06,2491.0
2.980217e-08,2501.0
3.9486304e-07,2511.0
0.0061501274,2521.0
1.8513388e-06,2531.0
0.01224309,2541.0
1.153341e-06,2551.0
7.752232e-07,2561.0
4.5631907e-07,2571.0
2.5103207e-06,2581.0
0.00014251853,2591.0
0.023435358,2601.0
0.005470717,2611.0
0.006328523,2621.0
0.01062869,2631.0
9.918377e-08,2641.0
3.445125e-05,2651.0
6.379017e-06,2661.0
0.00046206353,2671.0
8.60426e-07,2681.0
0.002008242,2691.0
0.0020861009,2701.0
0.002079941,2711.0
5.524419e-06,2721.0
4.1136852e-07,2731.0
1.4458264e-07,2741.0
5.9427155e-05,2751.0
1.7528936e-06,2761.0
2.188596e-08,2771.0
5.492289e-06,2781.0
6.56093e-06,2791.0
0.0007823391,2801.0
2.7973688e-06,2811.0
1.970395e-06,2821.0
5.8439632e-08,2831.0
0.0043778857,2841.0
6.9739326e-05,2851.0
2.3283063e-10,2861.0
3.685025e-06,2871.0
2.5959628e-07,2881.0
3.422483e-07,2891.0
0.0,2901.0
2.095475e-09,2911.0
1.8160748e-08,2921.0
5.1456358e-05,2931.0
5.8365436e-07,2941.0
6.449305e-08,2951.0
6.914982e-08,2961.0
0.0038248769,2971.0
0.0063025593,2981.0
3.0267778e-08,2991.0
1.8160748e-08,3001.0
7.491054e-07,3011.0
0.00012828273,3021.0
0.00024858987,3031.0
0.0572768,3041.0
1.06595635e-05,3051.0
1.0048958e-06,3061.0
1.03659495e-05,3071.0
4.8893824e-08,3081.0
1.3853153e-07,3091.0
0.0,3101.0
0.0,3111.0
0.00032081374,3121.0
7.000448e-07,3131.0
4.61228e-06,3141.0
0.0006862842,3151.0
3.4924572e-09,3161.0
0.0,3171.0
1.9562642e-06,3181.0
7.909219e-06,3191.0
1.7036351e-05,3201.0
6.286424e-09,3211.0
5.5879275e-09,3221.0
7.7749957e-07,3231.0
2.014717e-06,3241.0
2.609867e-07,3251.0
0.005965279,3261.0
4.1718886e-07,3271.0
0.0,3281.0
8.8008335e-08,3291.0
0.0,3301.0
0.0009436893,3311.0
1.0244526e-08,3321.0
2.3283004e-08,3331.0
1.0584112e-06,3341.0
0.0003660427,3351.0
0.0,3361.0
1.1641529e-09,3371.0
0.0021413842,3381.0
2.3283063e-10,3391.0
0.0016534955,3401.0
4.6566123e-10,3411.0
0.0,3421.0
0.039040364,3431.0
1.6530937e-08,3441.0
0.006908698,3451.0
5.797432e-08,3461.0
3.1522725e-07,3471.0
4.6566126e-10,3481.0
0.0013877569,3491.0
8.1256225e-08,3501.0
5.756514e-05,3511.0
5.5879337e-09,3521.0
1.3736975e-08,3531.0
1.7229427e-08,3541.0
0.0,3551.0
0.0,3561.0
2.997977e-05,3571.0
2.3283063e-10,3581.0
2.3283063e-10,3591.0
2.8359207e-05,3601.0
4.5478933e-05,3611.0
1.08030434e-07,3621.0
5.3551017e-09,3631.0
0.00014051006,3641.0
0.00042005553,3651.0
0.0042684297,3661.0
1.3052972e-06,3671.0
0.0069061792,3681.0
4.6566123e-10,3691.0
0.0,3701.0
0.02135158,3711.0
0.000110025176,3721.0
1.0874821e-06,3731.0
2.3283063e-10,3741.0
6.909537e-05,3751.0
7.683398e-09,3761.0
0.0,3771.0
1.2316384e-07,3781.0
3.1148233e-05,3791.0
2.7035843e-05,3801.0
5.7306274e-06,3811.0
1.1082547e-07,3821.0
5.5879275e-09,3831.0
1.6530906e-08,3841.0
2.3748658e-08,3851.0
0.0,3861.0
0.00017198962,3871.0
1.4085855e-07,3881.0
0.0012555515,3891.0
4.051214e-08,3901.0
1.6298142e-09,3911.0
6.984918e-10,3921.0
0.016338991,3931.0
0.038450386,3941.0
0.0,3951.0
1.26189225e-05,3961.0
3.911451e-06,3971.0
3.9734014e-06,3981.0
2.3283063e-10,3991.0
1.7787744e-07,4001.0
5.144914e-07,4011.0
2.3283063e-10,4021.0
2.3283063e-10,4031.0
7.916226e-09,4041.0
2.8572322e-06,4051.0
2.1559238e-07,4061.0
0.012919805,4071.0
1.3969834e-09,4081.0
1.04773505e-08,4091.0
2.3283053e-09,4101.0
5.122269e-09,4111.0
0.00015520083,4121.0
0.008532924,4131.0
7.5120386e-07,4141.0
0.0,4151.0
0.029254492,4161.0
4.6566123e-10,4171.0
2.7939494e-08,4181.0
9.973286e-07,4191.0
0.002579699,4201.0
0.006286881,4211.0
0.0,4221.0
0.0077192676,4231.0
0.0,4241.0
0.0,4251.0
5.820757e-09,4261.0
0.0,4271.0
0.007802704,4281.0
9.313208e-09,4291.0
0.0002662654,4301.0
0.005727751,4311.0
0.0,4321.0
6.752077e-09,4331.0
3.187497e-05,4341.0
1.3969834e-09,4351.0
1.4435448e-08,4361.0
0.02082879,4371.0
1.0267711e-06,4381.0
8.5912646e-08,4391.0
2.0627802e-07,4401.0
1.592187e-05,4411.0
1.1874022e-07,4421.0
2.6542532e-08,4431.0
0.033071034,4441.0
4.6566123e-10,4451.0
0.00020949359,4461.0
9.3132235e-10,4471.0
0.0,4481.0
1.3736987e-08,4491.0
3.1897546e-08,4501.0
0.0027229057,4511.0
7.957527e-06,4521.0
2.3283063e-10,4531.0
0.00428357,4541.0
1.4901106e-08,4551.0
4.6566123e-10,4561.0
2.8147196e-07,4571.0
0.01441152,4581.0
0.03487062,4591.0
0.0,4601.0
0.0,4611.0
0.00039215374,4621.0
0.0073630414,4631.0
0.0,4641.0
3.690017e-07,4651.0
5.3550986e-09,4661.0
0.0,4671.0
0.0,4681.0
5.733777e-07,4691.0
0.0,4701.0
6.984918e-10,4711.0
0.0,4721.0
0.0,4731.0
0.0,4741.0
6.891671e-08,4751.0
2.9802191e-08,4761.0
0.0030512083,4771.0
0.014424427,4781.0
0.014936785,4791.0
4.8894373e-09,4801.0
4.6566075e-09,4811.0
4.4378876e-06,4821.0
0.00014003216,4831.0
0.0,4841.0
0.0,4851.0
4.5515153e-05,4861.0
0.037901327,4871.0
4.889439e-09,4881.0
6.984918e-10,4891.0
1.542011e-05,4901.0
0.0029742806,4911.0
3.9581187e-09,4921.0
3.531723e-07,4931.0
0.0,4941.0
4.6566098e-09,4951.0
8.381885e-09,4961.0
3.492457e-09,4971.0
0.0,4981.0
1.0244522e-08,4991.0
0.0,5001.0
2.7939657e-09,5011.0
0.035073247,5021.0
0.00026685954,5031.0
1.2200063e-07,5041.0
6.984918e-10,5051.0
3.096623e-08,5061.0
2.5145548e-08,5071.0
5.710856e-06,5081.0
6.286423e-09,5091.0
2.3283053e-09,5101.0
1.3969834e-09,5111.0
0.0,5121.0
2.3283063e-10,5131.0
2.3283063e-10,5141.0
1.0710185e-08,5151.0
0.0,5161.0
6.984918e-10,5171.0
0.0,5181.0
0.0,5191.0
1.6298138e-09,5201.0
1.6298141e-09,5211.0
2.8493973e-06,5221.0
2.6046459e-05,5231.0
2.3283063e-10,5241.0
4.8894373e-09,5251.0
1.4854044e-07,5261.0
0.0,5271.0
1.6763767e-08,5281.0
0.0025388435,5291.0
2.5611202e-08,5301.0
2.3283063e-10,5311.0
2.3283053e-09,5321.0
2.3886966e-07,5331.0
0.0,5341.0
0.0,5351.0
5.0949398e-06,5361.0
0.0,5371.0
0.0,5381.0
5.820757e-09,5391.0
2.0954747e-09,5401.0
1.4202153e-07,5411.0
0.0,5421.0
2.1210992e-06,5431.0
0.0,5441.0
0.0,5451.0
0.027097462,5461.0
0.0,5471.0
0.0,5481.0
0.0,5491.0
1.8462605e-07,5501.0
7.2177366e-09,5511.0
0.0,5521.0
0.0,5531.0
2.328305e-09,5541.0
0.0,5551.0
0.019796738,5561.0
0.0,5571.0
0.0,5581.0
0.0,5591.0
1.7903857e-07,5601.0
0.0,5611.0
1.8385741e-05,5621.0
6.414881e-06,5631.0
0.0,5641.0
0.0,5651.0
2.041818e-07,5661.0
6.984918e-10,5671.0
0.014500578,5681.0
0.0,5691.0
1.1408668e-08,5701.0
0.0,5711.0
3.6550992e-07,5721.0
0.012194773,5731.0
2.3283063e-10,5741.0
0.0,5751.0
0.01829767,5761.0
1.3969834e-09,5771.0
0.0014115599,5781.0
0.0,5791.0
1.1641529e-09,5801.0
0.0,5811.0
0.0,5821.0
0.0003884308,5831.0
0.0,5841.0
1.1366947e-05,5851.0
0.00078950904,5861.0
0.016572813,5871.0
0.0017072724,5881.0
1.1641529e-09,5891.0
0.010004829,5901.0
0.0,5911.0
0.0,5921.0
2.3283063e-10,5931.0
0.0,5941.0
0.0,5951.0
2.4164997e-06,5961.0
9.3132235e-10,5971.0
0.023937978,5981.0
2.3283063e-10,5991.0
0.0,6001.0
0.0,6011.0
0.016932854,6021.0
0.0,6031.0
0.0,6041.0
2.1372686e-07,6051.0
2.3283063e-10,6061.0
1.3969834e-09,6071.0
0.036936898,6081.0
0.0,6091.0
2.4679892e-08,6101.0
1.1641529e-09,6111.0
2.3981425e-08,6121.0
1.933723e-05,6131.0
3.9769828e-05,6141.0
0.0,6151.0
7.3420983e-07,6161.0
8.719918e-07,6171.0
0.0011821715,6181.0
0.0,6191.0
1.5432918e-06,6201.0
0.00091599,6211.0
0.0,6221.0
1.6549611e-06,6231.0
3.7951086e-08,6241.0
0.0,6251.0
3.958117e-09,6261.0
0.0,6271.0
0.0,6281.0
0.0,6291.0
3.4924565e-09,6301.0
0.0,6311.0
0.0,6321.0
0.0,6331.0
0.022091756,6341.0
6.984918e-10,6351.0
2.656417e-07,6361.0
6.9849078e-09,6371.0
0.016271072,6381.0
2.2329088e-05,6391.0
0.0,6401.0
2.6905303e-05,6411.0
0.0005650539,6421.0
0.0,6431.0
0.00068357546,6441.0
1.1431673e-07,6451.0
0.0,6461.0
0.0,6471.0
3.6108705e-07,6481.0
5.9698987e-06,6491.0
0.0019460747,6501.0
0.0043182154,6511.0
0.0,6521.0
3.321654e-05,6531.0
0.0,6541.0
0.009287004,6551.0
0.0,6561.0
0.0,6571.0
2.0092251e-07,6581.0
1.6996562e-08,6591.0
3.965462e-05,6601.0
2.7939657e-09,6611.0
0.0,6621.0
0.0,6631.0
2.1262158e-06,6641.0
3.399298e-08,6651.0
0.0,6661.0
2.5501668e-05,6671.0
0.0,6681.0
0.0,6691.0
0.0,6701.0
0.0,6711.0
0.022206722,6721.0
0.0,6731.0
0.0,6741.0
0.0,6751.0
0.0,6761.0
0.0,6771.0
0.0,6781.0
0.0,6791.0
9.3132235e-10,6801.0
0.0,6811.0
8.847544e-09,6821.0
0.015098772,6831.0
0.0,6841.0
2.3283063e-10,6851.0
0.0,6861.0
7.7850655e-07,6871.0
1.46682755e-08,6881.0
4.6566123e-10,6891.0
0.0,6901.0
0.0,6911.0
0.02047902,6921.0
0.0,6931.0
3.8343904e-05,6941.0
5.455757e-06,6951.0
0.014884595,6961.0
0.0,6971.0
8.4515705e-08,6981.0
0.0,6991.0
0.0,7001.0
0.0,7011.0
0.0,7021.0
0.0,7031.0
0.0,7041.0
0.010137559,7051.0
2.0256225e-08,7061.0
0.0,7071.0
0.0,7081.0
0.0,7091.0
0.0,7101.0
0.0,7111.0
3.4924565e-09,7121.0
4.596256e-06,7131.0
1.4807468e-07,7141.0
0.0,7151.0
0.0,7161.0
0.0,7171.0
6.286417e-09,7181.0
0.0,7191.0
0.012296621,7201.0
0.0,7211.0
0.00015515214,7221.0
0.0,7231.0
0.022374002,7241.0
0.002828462,7251.0
0.0,7261.0
2.3283063e-10,7271.0
0.0,7281.0
4.223091e-07,7291.0
5.703518e-07,7301.0
0.0,7311.0
0.0,7321.0
0.0,7331.0
0.0,7341.0
0.0,7351.0
0.0,7361.0
0.0026164302,7371.0
1.8322912e-07,7381.0
0.0,7391.0
0.0,7401.0
0.0,7411.0
0.0,7421.0
2.3283063e-10,7431.0
0.0,7441.0
0.0,7451.0
0.0,7461.0
7.742318e-06,7471.0
0.0,7481.0
0.0,7491.0
3.3571294e-07,7501.0
0.0,7511.0
0.0,7521.0
3.4924565e-09,7531.0
0.0,7541.0
0.0,7551.0
0.0,7561.0
0.008892809,7571.0
6.442454e-05,7581.0
0.021026174,7591.0
4.6566123e-10,7601.0
1.6087584e-05,7611.0
0.029693924,7621.0
0.0,7631.0
0.0,7641.0
6.984918e-10,7651.0
0.0,7661.0
1.2921673e-07,7671.0
2.3283063e-10,7681.0
0.0,7691.0
0.0,7701.0
0.0,7711.0
0.0,7721.0
0.0,7731.0
0.0,7741.0
2.3981409e-08,7751.0
4.9883624e-06,7761.0
8.614715e-09,7771.0
0.0,7781.0
0.0087035475,7791.0
2.530705e-07,7801.0
1.8626443e-09,7811.0
0.0,7821.0
1.140867e-08,7831.0
0.005653692,7841.0
0.0,7851.0
4.406003e-06,7861.0
4.6566123e-10,7871.0
6.5192474e-09,7881.0
0.0,7891.0
0.004412831,7901.0
2.6218848e-05,7911.0
0.0,7921.0
0.00017270196,7931.0
0.0,7941.0
0.0,7951.0
0.0,7961.0
0.0,7971.0
0.030235507,7981.0
0.0,7991.0
0.0,8001.0
0.0,8011.0
0.0,8021.0
1.9001378e-06,8031.0
1.4901104e-08,8041.0
0.0,8051.0
0.011554032,8061.0
0.0,8071.0
0.0,8081.0
0.0,8091.0
1.3650742e-05,8101.0
2.3283063e-10,8111.0
6.1466324e-08,8121.0
0.0,8131.0
0.0,8141.0
0.0,8151.0
0.0,8161.0
4.4651813e-07,8171.0
0.0,8181.0
0.0,8191.0
0.0,8201.0
0.0,8211.0
0.0,8221.0
0.0,8231.0
0.014595208,8241.0
2.7696688e-05,8251.0
0.0017781985,8261.0
0.028899033,8271.0
0.0,8281.0
0.0,8291.0
0.0,8301.0
0.0,8311.0
0.0,8321.0
0.0153047,8331.0
0.0,8341.0
0.0,8351.0
1.3969834e-09,8361.0
0.0,8371.0
2.6959927e-07,8381.0
0.0,8391.0
1.3969836e-09,8401.0
0.0,8411.0
0.0,8421.0
0.0,8431.0
2.0954747e-09,8441.0
1.3271301e-08,8451.0
0.0,8461.0
0.019300625,8471.0
0.0,8481.0
0.0,8491.0
7.1713357e-06,8501.0
1.4846916e-05,8511.0
3.958117e-09,8521.0
4.0512113e-08,8531.0
0.0,8541.0
0.0,8551.0
0.0006031158,8561.0
0.0,8571.0
0.0,8581.0
0.0,8591.0
0.0978348,8601.0
0.0,8611.0
3.4549012e-07,8621.0
1.16414975e-08,8631.0
2.3283063e-10,8641.0
1.6537828e-05,8651.0
0.0,8661.0
0.0,8671.0
0.0,8681.0
0.0,8691.0
0.0,8701.0
0.0,8711.0
0.0,8721.0
0.0,8731.0
2.409649e-07,8741.0
0.0,8751.0
0.0,8761.0
0.00021215693,8771.0
2.0906724e-05,8781.0
0.0,8791.0
0.0,8801.0
0.0,8811.0
0.07758804,8821.0
0.0,8831.0
3.492457e-09,8841.0
1.443547e-08,8851.0
0.0,8861.0
2.3283063e-10,8871.0
0.011398239,8881.0
0.0,8891.0
0.0,8901.0
6.0802117e-06,8911.0
0.0,8921.0
0.0,8931.0
0.0019403665,8941.0
0.0,8951.0
0.0,8961.0
0.0,8971.0
0.0,8981.0
0.0,8991.0
0.0,9001.0
0.0,9011.0
0.0,9021.0
0.0,9031.0
0.0,9041.0
0.0,9051.0
0.0,9061.0
0.0,9071.0
1.5518988e-06,9081.0
1.1641529e-09,9091.0
0.0,9101.0
0.0,9111.0
8.149056e-09,9121.0
0.0,9131.0
0.0018049465,9141.0
0.0,9151.0
0.0,9161.0
1.3969789e-08,9171.0
0.0,9181.0
0.0,9191.0
0.0,9201.0
0.0,9211.0
0.0,9221.0
0.0,9231.0
0.00032837092,9241.0
8.5406884e-07,9251.0
0.0,9261.0
1.5645648e-07,9271.0
2.3283063e-10,9281.0
0.0,9291.0
0.0,9301.0
0.00025795973,9311.0
0.0,9321.0
0.0,9331.0
1.1641529e-09,9341.0
0.0,9351.0
0.0,9361.0
0.0014643315,9371.0
2.3283063e-10,9381.0
0.0,9391.0
0.0,9401.0
0.0,9411.0
5.8829105e-06,9421.0
0.0,9431.0
0.0,9441.0
0.0,9451.0
0.0,9461.0
2.3283063e-10,9471.0
1.1998088e-05,9481.0
0.00019076615,9491.0
0.0,9501.0
0.0,9511.0
0.0,9521.0
0.0,9531.0
0.0,9541.0
0.0,9551.0
0.0,9561.0
4.087051e-05,9571.0
0.00017438993,9581.0
0.0028202992,9591.0
0.0,9601.0
0.0,9611.0
0.0,9621.0
0.0,9631.0
0.0,9641.0
0.0,9651.0
0.0,9661.0
0.0,9671.0
0.0,9681.0
0.0,9691.0
0.0,9701.0
0.06454845,9711.0
0.0,9721.0
2.3283063e-10,9731.0
0.0,9741.0
0.0,9751.0
0.0,9761.0
0.0,9771.0
3.8518747e-06,9781.0
0.0,9791.0
3.2596263e-09,9801.0
2.8333434e-07,9811.0
1.0593507e-07,9821.0
0.04129211,9831.0
0.026017115,9841.0
0.0,9851.0
0.0,9861.0
0.0,9871.0
0.00020117253,9881.0
0.0101679005,9891.0
0.0,9901.0
0.0,9911.0
0.0,9921.0
0.023387553,9931.0
1.6298138e-09,9941.0
0.0,9951.0
0.0,9961.0
9.778862e-09,9971.0
0.0,9981.0
0.0,9991.0
